date,product_name,product_category,sales,profit,quantity,rating,returned,stock,payment_method
2024-08-07,Singer Rice Cooker,Electronics,16756.79,4897.66,2,2.5,0,44,Mastercard
2024-04-16,Bombay Sweets Chanachur,Snacks,103670.75,27352.97,7,4.9,0,121,Mastercard
2024-05-28,Fresh Soybean Oil,Groceries,112598.27,35965.0,19,3.9,0,336,Rocket
2025-05-05,ACI Salt,Groceries,17189.51,2872.58,8,2.8,0,365,Nagad
2024-04-26,Bata School Shoe,Fashion,10855.05,3426.93,13,3.2,0,154,Visa Card
2024-04-14,Sunsilk Shampoo,Personal Care,63986.76,7980.5,4,4.7,1,351,Mastercard
2024-09-26,Akij Cement,Construction,7909.78,2072.73,11,4.7,0,247,Mastercard
2024-07-19,Kazi Farms Chicken,Frozen Food,69445.6,11496.37,10,3.0,0,121,Rocket
2024-07-26,Pran Mango Juice,Beverages,67456.72,22811.94,6,3.9,0,67,bKash
2024-05-17,Walton Fan,Electronics,98000.0,12648.88,7,2.6,0,431,Cash
2024-10-16,Bashundhara Tissue,Household,61884.71,9386.94,4,2.7,0,49,Cash
2025-04-07,Dettol Handwash,Personal Care,103528.71,36111.89,7,4.7,1,463,Cash
2025-04-24,Bata School Shoe,Fashion,129121.29,10992.49,14,5.0,0,72,Mastercard
2024-08-30,Walton Fridge,Electronics,74055.97,10659.71,15,4.1,0,110,Nagad
2024-03-28,Fresh Soybean Oil,Groceries,58531.39,11238.87,5,3.8,0,313,Rocket
2024-12-07,Kazi Farms Chicken,Frozen Food,51106.31,17342.76,5,2.6,0,283,Mastercard
2025-03-21,RFL Chair,Furniture,67883.51,15851.51,4,2.6,0,18,Rocket
2024-05-26,Walton Fan,Electronics,53443.53,8126.08,17,2.9,0,66,Visa Card
2024-01-31,Olympic Biscuit,Snacks,8782.84,2705.11,10,3.9,1,92,bKash
2024-06-30,Square Toiletries Lotion,Personal Care,39653.99,8281.69,13,4.8,0,11,Nagad
2024-02-18,Fresh Soybean Oil,Groceries,162340.3,49639.17,12,4.1,0,476,Nagad
2024-10-13,Bombay Sweets Chanachur,Snacks,157935.85,48671.98,13,3.1,1,466,Nagad
2025-02-28,Fresh Soybean Oil,Groceries,89520.79,26297.8,12,3.7,0,154,Mastercard
2024-07-13,Kazi Farms Chicken,Frozen Food,72548.02,8889.29,16,2.5,0,24,bKash
2024-12-09,ACI Salt,Groceries,167797.86,47758.53,12,4.9,0,465,Visa Card
2024-12-04,Teer Atta,Groceries,203255.71,60629.58,18,3.8,0,122,Nagad
2025-01-21,Bata School Shoe,Fashion,24705.37,6048.15,2,5.0,0,162,Nagad
2025-02-21,Bata School Shoe,Fashion,4126.06,1216.83,2,4.7,0,458,Nagad
2025-01-08,Vision TV,Electronics,146352.94,22645.5,12,4.0,1,197,Cash
2024-06-12,Pran Noodles,Groceries,31137.93,6379.32,10,2.7,0,361,Rocket
2025-01-05,Fresh Soybean Oil,Groceries,15394.46,1848.92,6,4.2,1,223,Nagad
2024-06-07,RFL Chair,Furniture,7414.03,1788.52,4,3.6,0,482,Visa Card
2025-05-13,Akij Cement,Construction,32013.61,10687.82,6,4.1,0,206,Rocket
2024-09-22,Lux Soap,Personal Care,314054.74,58558.59,20,4.3,1,135,bKash
2024-08-20,Kazi Farms Chicken,Frozen Food,5710.73,686.47,13,3.6,1,158,Rocket
2024-01-18,Walton Fan,Electronics,41020.2,9058.62,12,3.8,0,454,Visa Card
2024-03-08,Easy Fashion Shirt,Fashion,56301.85,12706.06,14,2.5,0,295,Rocket
2024-03-29,Pran Noodles,Groceries,149717.26,29685.32,18,3.1,0,320,Rocket
2025-04-11,ACI Salt,Groceries,6628.13,2109.56,1,3.2,0,149,Rocket
2025-01-06,Aarong Panjabi,Fashion,116375.51,15090.39,12,3.2,0,376,Mastercard
2025-02-13,Dettol Handwash,Personal Care,242631.25,48487.69,15,4.7,0,89,Rocket
2024-12-10,ACI Salt,Groceries,42029.42,14210.98,6,4.8,0,377,bKash
2025-05-15,ACI Salt,Groceries,4505.76,1461.67,19,2.8,0,434,Nagad
2024-09-26,Teer Atta,Groceries,7927.41,1354.69,10,3.5,0,468,Rocket
2024-05-25,Singer Rice Cooker,Electronics,34753.94,7192.39,6,2.5,0,385,Cash
2025-02-23,Pran Mango Juice,Beverages,84148.45,20766.36,15,2.9,0,117,bKash
2024-10-09,Easy Fashion Shirt,Fashion,298543.18,35502.72,20,3.5,0,56,Nagad
2024-07-22,Pran Mango Juice,Beverages,35300.36,6482.31,4,4.0,0,314,Mastercard
2024-06-25,Vision TV,Electronics,19858.78,3874.9,2,3.9,1,472,Nagad
2024-05-20,Teer Atta,Groceries,9123.27,1465.12,14,3.3,0,246,Nagad
2024-02-16,Teer Atta,Groceries,227763.74,45982.24,14,4.8,0,413,bKash
2024-03-06,Bombay Sweets Chanachur,Snacks,119589.6,15965.89,7,3.9,0,32,Nagad
2024-11-20,Easy Fashion Shirt,Fashion,47480.3,5541.32,4,4.7,1,426,Nagad
2025-03-09,Singer Rice Cooker,Electronics,185869.15,39514.23,19,2.6,1,303,Visa Card
2024-12-22,Pran Noodles,Groceries,162943.78,38530.06,19,3.4,1,433,Visa Card
2024-07-09,Olympic Biscuit,Snacks,42969.49,10858.73,8,4.7,1,392,Rocket
2024-11-13,Bashundhara Tissue,Household,279970.33,34407.65,20,3.0,0,427,Nagad
2024-10-05,Pran Noodles,Groceries,80163.87,10294.12,7,4.7,1,137,bKash
2024-06-27,Sunsilk Shampoo,Personal Care,125645.36,37515.26,16,4.3,0,473,Rocket
2024-02-19,Pran Noodles,Groceries,19861.45,3311.61,3,2.8,1,340,Rocket
2024-06-13,Aarong Panjabi,Fashion,28012.36,3867.88,3,3.1,0,26,Visa Card
2025-04-01,RFL Chair,Furniture,102517.43,34122.79,9,4.8,0,181,Nagad
2024-04-11,Bata School Shoe,Fashion,12111.62,3949.19,2,3.8,0,412,bKash
2025-05-12,Singer Rice Cooker,Electronics,85272.29,14161.82,15,4.3,1,435,Mastercard
2024-07-13,Minister Blender,Electronics,153787.05,51968.2,16,4.1,0,34,Visa Card
2024-06-28,Minister Blender,Electronics,12366.98,3526.34,1,2.9,1,124,Nagad
2024-02-15,Olympic Biscuit,Snacks,70171.11,18086.91,5,2.9,1,74,Cash
2025-03-08,Pran Noodles,Groceries,12155.49,2410.8,1,3.1,0,327,Mastercard
2025-03-14,Kazi Farms Chicken,Frozen Food,131083.89,28356.36,16,4.9,0,448,Rocket
2024-12-24,Dettol Handwash,Personal Care,6650.65,852.88,1,3.6,0,378,Cash
2025-05-14,Bombay Sweets Chanachur,Snacks,4011.86,699.28,14,3.7,1,497,Nagad
2025-01-05,Sunsilk Shampoo,Personal Care,95427.78,31885.91,9,2.9,0,112,bKash
2025-03-27,Square Toiletries Lotion,Personal Care,209433.03,26734.97,16,2.8,0,132,Cash
2024-12-12,Aarong Panjabi,Fashion,81637.94,25599.14,6,3.0,0,51,Visa Card
2024-01-16,Vision TV,Electronics,105141.91,18319.28,14,3.4,0,479,bKash
2024-08-30,Pran Noodles,Groceries,29041.72,6468.62,7,3.5,0,450,Rocket
2024-09-12,Dettol Handwash,Personal Care,34467.18,12060.36,15,4.9,1,260,Mastercard
2024-08-03,Minister Blender,Electronics,62637.27,20777.05,13,3.0,1,323,Cash
2025-01-09,Dettol Handwash,Personal Care,35409.8,9854.05,3,3.2,0,232,bKash
2024-11-22,Singer Rice Cooker,Electronics,15856.53,5018.07,1,4.2,0,17,Nagad
2025-02-19,Vision TV,Electronics,46169.62,9290.91,5,4.2,0,165,Nagad
2024-01-08,Walton Fan,Electronics,27879.75,4402.97,10,3.6,0,266,Cash
2024-09-10,Sunsilk Shampoo,Personal Care,71758.39,14339.65,16,4.3,0,72,Rocket
2024-12-09,Dettol Handwash,Personal Care,15627.47,2901.43,5,4.0,1,175,Rocket
2024-07-26,Lux Soap,Personal Care,1692.34,356.73,4,4.4,0,495,Mastercard
2024-12-12,Easy Fashion Shirt,Fashion,10317.83,2137.68,4,3.6,0,159,Cash
2024-05-16,Walton Fan,Electronics,60220.04,12273.07,8,2.8,0,29,bKash
2024-09-21,Pran Noodles,Groceries,19510.5,3643.86,2,2.5,0,292,Nagad
2025-03-25,Olympic Biscuit,Snacks,11356.94,1168.14,7,3.9,0,491,bKash
2024-05-12,Pran Mango Juice,Beverages,52181.57,16540.56,7,4.2,0,372,Mastercard
2024-11-19,Vision TV,Electronics,46542.3,4243.12,7,4.6,0,161,Cash
2024-08-08,Akij Cement,Construction,20555.63,6199.65,8,3.1,1,106,Visa Card
2024-10-18,Teer Atta,Groceries,2289.61,465.03,17,4.4,0,304,bKash
2024-09-02,Pran Mango Juice,Beverages,100064.74,16084.93,8,3.3,1,55,Cash
2025-03-13,Walton Fan,Electronics,63981.08,15215.23,5,3.6,1,41,Mastercard
2024-01-30,Bashundhara Tissue,Household,173687.77,54104.95,11,4.0,1,369,Nagad
2025-05-13,Aarong Panjabi,Fashion,1061.25,96.79,2,4.0,0,111,Nagad
2025-05-04,Teer Atta,Groceries,32697.0,3783.21,16,4.7,0,70,Visa Card
2025-03-11,Kazi Farms Chicken,Frozen Food,91418.65,21882.64,8,3.1,1,243,Mastercard
2024-01-11,Pran Mango Juice,Beverages,208995.98,63989.04,15,3.6,0,456,Cash
2025-03-28,Square Toiletries Lotion,Personal Care,259023.87,28577.22,20,4.6,1,498,bKash
2024-03-07,ACI Salt,Groceries,64431.57,16584.32,12,4.8,0,22,Rocket
2024-08-02,Sunsilk Shampoo,Personal Care,122503.82,38397.32,12,3.7,0,98,bKash
2025-03-26,Teer Atta,Groceries,12548.81,2122.41,3,3.7,1,208,Cash
2024-10-21,Square Toiletries Lotion,Personal Care,16209.57,3025.86,12,4.5,1,476,Mastercard
2025-04-10,Singer Rice Cooker,Electronics,73847.75,24937.81,6,4.3,0,254,Rocket
2024-05-14,Vision TV,Electronics,63442.29,6178.75,10,3.8,1,120,Mastercard
2024-06-07,Pran Noodles,Groceries,98385.68,11217.79,7,3.2,1,391,bKash
2025-04-13,Pran Mango Juice,Beverages,31581.05,3043.55,10,3.3,0,113,Mastercard
2025-04-23,RFL Chair,Furniture,127853.05,28134.79,13,2.9,1,255,Nagad
2024-12-26,Lux Soap,Personal Care,19171.24,5067.61,2,4.1,1,314,Rocket
2025-04-03,Lux Soap,Personal Care,286289.46,25587.4,19,3.0,0,236,Cash
2024-02-26,Teer Atta,Groceries,48153.67,11399.32,7,3.3,0,426,Mastercard
2024-04-22,Fresh Milk,Dairy,194997.37,46178.37,14,4.6,0,336,bKash
2024-08-29,Kazi Farms Chicken,Frozen Food,37769.93,5294.96,16,4.3,0,421,Cash
2024-12-13,Bashundhara Tissue,Household,41990.93,13111.12,13,4.4,0,184,Mastercard
2025-01-31,Vision TV,Electronics,49220.49,8655.8,7,3.6,0,445,Mastercard
2025-03-04,Kazi Farms Chicken,Frozen Food,28374.26,4524.44,11,3.1,0,331,Cash
2025-01-02,Walton Fridge,Electronics,155132.83,53598.64,17,3.9,0,377,bKash
2024-10-21,Fresh Soybean Oil,Groceries,60661.42,13784.9,19,4.7,0,196,Visa Card
2024-06-24,Akij Cement,Construction,162834.7,18300.31,15,3.4,0,218,Nagad
2024-09-29,Teer Atta,Groceries,3396.46,759.32,18,3.6,0,416,Nagad
2024-08-10,Vision TV,Electronics,52283.53,9785.09,4,5.0,0,421,Cash
2025-03-30,Olympic Biscuit,Snacks,7075.5,1742.09,2,3.6,1,75,Mastercard
2024-08-22,Navana Helmet,Automotive,19480.0,1911.93,4,5.0,1,132,Nagad
2024-03-10,Lux Soap,Personal Care,4686.94,390.58,3,2.8,0,485,Rocket
2025-01-26,Minister Blender,Electronics,7642.05,1348.51,2,4.7,0,416,bKash
2024-12-16,Singer Rice Cooker,Electronics,2065.15,179.73,9,4.1,1,138,bKash
2024-03-21,Singer Rice Cooker,Electronics,38425.79,3251.09,14,4.4,0,92,Visa Card
2024-03-12,Navana Helmet,Automotive,72983.57,20510.62,9,3.6,0,162,Cash
2024-03-03,Bata School Shoe,Fashion,40792.79,11474.18,4,3.4,0,469,Visa Card
2024-12-09,Kazi Farms Chicken,Frozen Food,18620.26,3629.65,8,3.0,0,356,Rocket
2025-01-25,Pran Noodles,Groceries,20675.76,3606.58,20,3.6,0,132,bKash
2024-09-11,Minister Blender,Electronics,162846.35,53388.04,12,3.8,0,69,Rocket
2025-01-20,Pran Noodles,Groceries,6281.69,1621.66,3,4.4,0,414,Nagad
2025-02-24,Walton Fridge,Electronics,54216.09,15015.03,9,3.1,0,189,Nagad
2024-08-23,Aarong Panjabi,Fashion,150038.3,49735.08,12,2.9,0,183,Mastercard
2024-07-26,Fresh Soybean Oil,Groceries,162373.0,44760.78,19,4.2,0,351,bKash
2024-08-26,Walton Fridge,Electronics,165278.07,49132.39,19,4.1,0,470,bKash
2024-12-11,Fresh Soybean Oil,Groceries,162338.13,55946.24,12,2.7,1,330,Visa Card
2024-04-05,Vision TV,Electronics,52721.6,17433.33,6,3.2,0,321,Cash
2024-09-22,Fresh Milk,Dairy,224970.82,68920.58,16,2.5,0,439,bKash
2025-04-29,Aarong Panjabi,Fashion,209763.16,54304.68,17,3.6,0,379,bKash
2025-03-02,Olympic Biscuit,Snacks,18710.31,5264.51,12,3.9,0,167,Mastercard
2024-09-04,Fresh Soybean Oil,Groceries,9256.52,2833.21,1,2.8,0,388,Cash
2025-04-16,Singer Rice Cooker,Electronics,79312.36,24419.78,16,4.5,0,215,Visa Card
2025-05-03,RFL Chair,Furniture,27349.65,5934.39,2,4.8,1,271,Rocket
2025-02-05,Easy Fashion Shirt,Fashion,25298.15,4359.13,8,4.4,0,449,Visa Card
2024-08-08,Lux Soap,Personal Care,110332.89,26417.02,17,2.6,0,282,Cash
2024-11-20,Singer Rice Cooker,Electronics,2656.97,597.39,10,2.6,1,169,Cash
2024-12-08,Bombay Sweets Chanachur,Snacks,39633.76,5004.15,11,3.2,1,379,Nagad
2024-07-14,Kazi Farms Chicken,Frozen Food,116351.39,22234.55,16,4.8,0,57,Mastercard
2024-01-17,Teer Atta,Groceries,55167.17,15813.71,15,2.6,1,137,Cash
2024-05-27,Vision TV,Electronics,14065.47,4694.97,10,2.7,0,422,Nagad
2025-05-04,Lux Soap,Personal Care,12192.21,3568.78,2,3.2,0,319,Cash
2024-04-06,Bashundhara Tissue,Household,25688.17,6212.91,3,2.8,0,417,Visa Card
2024-10-14,Fresh Milk,Dairy,72008.41,7712.49,7,3.0,0,117,Nagad
2024-03-07,Fresh Soybean Oil,Groceries,13489.15,1503.04,2,4.7,0,216,Rocket
2025-05-04,Pran Noodles,Groceries,61109.87,17611.54,6,3.6,0,62,Rocket
2024-10-19,Navana Helmet,Automotive,103717.02,32733.98,15,5.0,0,121,Nagad
2025-04-21,Walton Fridge,Electronics,23635.41,4170.44,13,2.7,0,160,Cash
2024-03-07,Dettol Handwash,Personal Care,10196.55,1925.43,8,5.0,0,86,Mastercard
2024-05-23,Fresh Milk,Dairy,47241.72,16052.61,14,4.1,0,260,Mastercard
2024-03-08,Fresh Soybean Oil,Groceries,6934.4,1362.77,1,3.0,1,103,Cash
2024-11-25,Pran Noodles,Groceries,9851.64,2545.65,6,4.2,0,273,Visa Card
2024-01-27,Walton Fan,Electronics,171204.01,20599.21,17,2.7,1,268,Mastercard
2024-01-07,Singer Rice Cooker,Electronics,115176.42,31329.4,13,3.0,0,106,bKash
2025-05-05,Minister Blender,Electronics,67368.59,20823.82,6,3.1,0,475,bKash
2024-01-01,Olympic Biscuit,Snacks,99452.75,16472.79,8,3.7,0,287,bKash
2024-08-12,Easy Fashion Shirt,Fashion,40791.43,9385.23,6,4.6,0,186,Nagad
2024-02-12,Square Toiletries Lotion,Personal Care,190592.67,59160.91,15,4.4,0,474,Visa Card
2024-06-06,Bata School Shoe,Fashion,238360.44,32006.19,20,4.2,0,279,Rocket
2024-02-01,RFL Chair,Furniture,46810.43,9255.43,17,4.5,1,256,Cash
2024-06-24,Dettol Handwash,Personal Care,23725.5,7719.66,3,2.6,0,216,Rocket
2025-05-11,Kazi Farms Chicken,Frozen Food,6395.21,1688.72,7,4.9,0,136,Rocket
2024-12-15,Bashundhara Tissue,Household,203627.89,39129.12,16,3.4,0,52,Visa Card
2025-01-11,ACI Salt,Groceries,29284.38,4524.18,10,3.1,1,280,Rocket
2024-10-20,Navana Helmet,Automotive,26437.71,8840.57,4,4.2,0,244,Rocket
2024-01-30,Easy Fashion Shirt,Fashion,123607.76,41262.47,12,4.1,0,341,Rocket
2024-01-27,Fresh Soybean Oil,Groceries,96915.03,13590.15,18,4.3,0,450,Mastercard
2024-12-14,Walton Fan,Electronics,2006.45,584.93,17,4.2,0,347,Mastercard
2025-04-16,Kazi Farms Chicken,Frozen Food,47016.1,14633.49,6,3.1,0,382,Visa Card
2024-12-25,Vision TV,Electronics,145623.34,36688.78,18,4.4,0,467,Visa Card
2024-09-27,Vision TV,Electronics,174781.54,23627.08,12,4.9,0,440,Cash
2024-09-26,Bashundhara Tissue,Household,163934.21,30087.22,12,4.5,0,395,bKash
2024-01-11,Easy Fashion Shirt,Fashion,232204.38,72363.23,19,2.7,0,333,Mastercard
2024-04-20,Walton Fan,Electronics,130114.44,27918.74,9,4.2,0,301,Nagad
2025-04-06,Walton Fridge,Electronics,32019.92,9059.81,13,3.0,1,48,Visa Card
2024-05-27,Easy Fashion Shirt,Fashion,1699.34,212.42,13,4.1,0,159,Rocket
2025-05-09,Fresh Milk,Dairy,83055.95,22501.79,17,4.5,0,196,Visa Card
2024-04-22,Fresh Soybean Oil,Groceries,112867.51,38772.38,11,2.9,0,180,bKash
2024-04-14,Akij Cement,Construction,215278.49,60585.33,17,4.5,1,444,Nagad
2024-03-10,Bashundhara Tissue,Household,23676.06,7005.3,3,3.5,0,106,Nagad
2025-02-22,Kazi Farms Chicken,Frozen Food,75897.36,10044.71,20,3.6,1,463,bKash
2024-05-20,Walton Fridge,Electronics,176515.81,37344.56,10,4.2,1,53,Cash
2024-06-22,Walton Fan,Electronics,2101.55,304.08,1,3.7,0,306,Rocket
2025-03-31,Olympic Biscuit,Snacks,78967.6,11276.55,8,2.5,0,313,Rocket
2024-08-07,Kazi Farms Chicken,Frozen Food,120672.78,14916.23,8,3.8,0,342,Nagad
2024-09-19,Teer Atta,Groceries,32362.33,5617.5,3,3.4,0,287,Mastercard
2024-05-02,Minister Blender,Electronics,32023.9,7102.6,3,4.8,0,357,bKash
2024-01-21,Teer Atta,Groceries,1692.59,448.93,2,4.3,0,301,Mastercard
2024-03-30,Vision TV,Electronics,47458.85,11027.0,9,2.8,0,309,Rocket
2024-04-07,Pran Mango Juice,Beverages,64398.15,7659.25,5,4.8,0,467,Mastercard
2024-12-25,Aarong Panjabi,Fashion,35096.91,12268.8,11,3.3,0,123,Mastercard
2024-06-25,Walton Fan,Electronics,50844.91,13748.27,4,2.7,0,385,Visa Card
2024-11-06,Walton Fridge,Electronics,36438.64,9783.0,4,4.9,0,77,bKash
2025-05-05,Minister Blender,Electronics,15561.53,3987.09,2,3.3,0,451,Rocket
2024-06-11,ACI Salt,Groceries,57281.38,10619.28,19,4.4,0,275,Visa Card
2024-11-23,Minister Blender,Electronics,73560.16,13804.54,6,4.0,0,396,bKash
2024-01-13,Easy Fashion Shirt,Fashion,91308.96,7685.37,6,4.5,0,148,Mastercard
2024-06-03,Easy Fashion Shirt,Fashion,3575.32,472.83,13,2.8,0,494,Visa Card
2024-04-07,RFL Chair,Furniture,105549.22,13873.78,18,2.9,1,87,bKash
2024-02-04,Fresh Milk,Dairy,39974.0,7254.52,10,4.5,0,458,Mastercard
2025-05-11,Bata School Shoe,Fashion,40520.41,9297.42,18,4.1,0,92,Nagad
2025-01-05,ACI Salt,Groceries,74913.43,13465.72,6,4.5,0,24,bKash
2024-07-22,Walton Fridge,Electronics,93364.87,16391.0,15,4.0,0,456,Cash
2025-05-08,Bata School Shoe,Fashion,100081.81,28245.91,17,3.4,1,381,bKash
2024-01-23,Fresh Milk,Dairy,17410.3,3106.73,3,3.3,0,447,Visa Card
2024-11-02,RFL Chair,Furniture,8814.24,2616.75,1,4.9,0,225,bKash
2024-11-03,Kazi Farms Chicken,Frozen Food,37564.79,10630.8,5,3.0,1,338,Cash
2024-10-04,Pran Noodles,Groceries,16542.84,3702.55,5,3.5,0,341,Cash
2024-03-24,RFL Chair,Furniture,61058.32,14026.09,8,3.3,0,99,Visa Card
2024-12-12,Singer Rice Cooker,Electronics,4312.01,1391.57,12,4.7,0,201,Visa Card
2024-02-09,Vision TV,Electronics,7200.88,995.39,9,3.2,0,352,Cash
2024-05-05,Fresh Milk,Dairy,83087.87,10556.02,7,3.5,0,495,Nagad
2024-08-28,Walton Fan,Electronics,154535.93,44483.7,20,4.5,0,113,bKash
2025-04-23,Akij Cement,Construction,35195.35,7894.12,19,3.7,1,227,Cash
2024-04-01,Teer Atta,Groceries,18778.6,3862.97,3,3.4,0,320,Rocket
2024-07-01,Pran Mango Juice,Beverages,16964.42,4715.46,3,2.7,0,162,Mastercard
2024-09-12,Bombay Sweets Chanachur,Snacks,36510.49,8829.01,5,2.8,0,128,Rocket
2025-01-31,Teer Atta,Groceries,144128.61,12284.67,18,2.9,1,397,Rocket
2025-03-29,Pran Noodles,Groceries,263674.63,52430.99,20,2.8,0,150,Mastercard
2024-03-06,Dettol Handwash,Personal Care,67038.66,17750.5,9,3.1,0,75,Visa Card
2024-05-31,Bata School Shoe,Fashion,206011.82,55125.98,20,3.8,0,338,Visa Card
2024-09-26,Akij Cement,Construction,88111.68,10539.84,6,3.4,0,359,Visa Card
2024-12-18,Singer Rice Cooker,Electronics,175340.36,20182.47,15,4.3,0,22,Nagad
2025-02-13,Walton Fridge,Electronics,181363.56,28737.19,18,4.6,0,364,Nagad
2024-07-21,Teer Atta,Groceries,62732.39,15662.52,17,4.5,0,317,Visa Card
2024-06-20,Square Toiletries Lotion,Personal Care,34838.5,4868.02,4,4.6,1,36,Nagad
2024-06-12,Vision TV,Electronics,173227.0,50540.7,16,3.4,0,191,bKash
2024-05-17,Fresh Milk,Dairy,104010.69,32924.8,8,4.4,0,92,Visa Card
2024-12-07,Bata School Shoe,Fashion,30385.74,3987.86,3,3.0,0,58,Visa Card
2024-10-25,Aarong Panjabi,Fashion,10830.53,2468.13,19,4.6,0,431,Mastercard
2024-06-27,Aarong Panjabi,Fashion,26337.03,6631.35,5,3.3,0,303,Cash
2024-02-03,Kazi Farms Chicken,Frozen Food,121978.26,17930.17,11,5.0,0,101,Visa Card
2024-02-18,Olympic Biscuit,Snacks,14215.88,1435.02,6,2.7,0,85,Cash
2025-05-04,Bata School Shoe,Fashion,21234.66,4401.26,3,3.0,1,383,Cash
2024-10-28,Teer Atta,Groceries,15026.01,3322.53,2,3.3,0,20,bKash
2025-02-18,Minister Blender,Electronics,156580.08,21738.15,10,3.4,0,325,Mastercard
2024-11-09,Sunsilk Shampoo,Personal Care,29611.11,8541.14,3,2.6,0,18,Visa Card
2024-04-04,Walton Fridge,Electronics,28065.17,9608.63,9,3.2,0,437,Cash
2025-01-12,Singer Rice Cooker,Electronics,116043.92,19788.67,8,5.0,1,334,Visa Card
2024-05-30,Lux Soap,Personal Care,28931.86,2684.33,16,2.5,1,17,Nagad
2024-05-17,Easy Fashion Shirt,Fashion,243420.24,59280.1,16,4.6,0,158,Mastercard
2024-08-01,RFL Chair,Furniture,28466.62,9490.14,9,3.7,0,24,Visa Card
2024-06-20,ACI Salt,Groceries,107398.1,25493.81,8,3.3,0,83,bKash
2024-10-20,Bashundhara Tissue,Household,61823.14,9245.05,5,4.3,0,277,Mastercard
2025-04-23,Sunsilk Shampoo,Personal Care,3170.69,348.09,7,2.6,1,447,Visa Card
2024-04-19,Kazi Farms Chicken,Frozen Food,12900.01,1990.14,2,3.4,0,433,Nagad
2024-03-19,Teer Atta,Groceries,5867.4,1238.91,6,4.4,0,194,Visa Card
2025-03-27,Fresh Soybean Oil,Groceries,9251.7,1827.6,14,3.8,0,308,Nagad
2024-05-02,ACI Salt,Groceries,50533.44,17561.67,15,3.9,1,311,Rocket
2025-05-07,Fresh Soybean Oil,Groceries,164907.05,17410.0,19,4.2,0,175,Cash
2024-05-20,Kazi Farms Chicken,Frozen Food,109743.28,21990.41,10,3.0,0,381,Rocket
2024-11-10,Teer Atta,Groceries,79683.03,27432.13,12,4.3,0,309,Mastercard
2024-08-08,Dettol Handwash,Personal Care,65709.7,10144.16,4,4.5,0,459,Cash
2024-07-10,Pran Noodles,Groceries,230675.22,30228.92,20,3.0,0,258,Nagad
2024-09-28,Navana Helmet,Automotive,147666.4,16045.92,12,4.9,1,314,Cash
2024-09-25,Teer Atta,Groceries,171047.99,40074.5,15,4.9,0,325,Mastercard
2025-03-30,Square Toiletries Lotion,Personal Care,47143.08,10643.22,5,2.9,0,480,Cash
2025-04-02,Square Toiletries Lotion,Personal Care,103497.09,28192.77,11,2.7,0,208,Nagad
2025-05-04,RFL Chair,Furniture,49020.88,6503.4,4,3.9,0,209,Rocket
2025-02-19,Minister Blender,Electronics,8592.22,1668.0,1,3.5,0,245,Visa Card
2024-02-09,Square Toiletries Lotion,Personal Care,15649.35,2142.07,17,3.2,0,194,Visa Card
2024-02-29,RFL Chair,Furniture,69472.52,22777.73,9,3.5,1,31,Visa Card
2025-04-12,Bombay Sweets Chanachur,Snacks,280311.49,44763.01,19,4.5,0,277,Mastercard
2024-10-20,Vision TV,Electronics,115682.64,23751.15,13,3.0,0,368,bKash
2024-01-20,Fresh Milk,Dairy,2145.28,592.99,18,2.9,1,438,Visa Card
2024-02-04,RFL Chair,Furniture,44391.33,11657.01,8,2.6,0,130,bKash
2024-12-08,Navana Helmet,Automotive,7554.04,660.81,8,3.4,0,267,Nagad
2024-04-13,Navana Helmet,Automotive,58772.19,13019.54,4,3.9,0,101,Visa Card
2024-12-24,Singer Rice Cooker,Electronics,7334.61,1916.24,7,3.6,0,346,bKash
2024-07-02,Dettol Handwash,Personal Care,13314.16,1777.98,18,4.1,0,361,Rocket
2024-02-16,Walton Fan,Electronics,42173.82,13533.07,4,4.9,1,488,bKash
2024-11-23,Minister Blender,Electronics,3423.57,1175.13,7,2.8,1,84,Mastercard
2024-12-24,Akij Cement,Construction,256179.23,58610.21,19,4.8,0,251,Visa Card
2024-04-18,Sunsilk Shampoo,Personal Care,98400.18,9654.99,8,4.8,1,312,Nagad
2024-09-25,Minister Blender,Electronics,14978.98,1693.3,4,4.5,0,351,Visa Card
2024-09-30,ACI Salt,Groceries,48385.34,4383.14,6,4.7,0,323,bKash
2025-02-03,Teer Atta,Groceries,106819.94,9150.05,16,4.0,0,308,Visa Card
2025-01-29,Minister Blender,Electronics,77873.93,21868.39,11,4.3,1,37,Mastercard
2024-01-31,Pran Noodles,Groceries,4285.66,456.14,17,4.7,1,149,Rocket
2024-07-10,Bata School Shoe,Fashion,24186.24,8328.07,3,2.8,0,159,Rocket
2025-05-07,Dettol Handwash,Personal Care,247911.65,47136.37,20,4.9,0,439,Visa Card
2025-01-03,Vision TV,Electronics,100757.74,11813.15,7,5.0,0,361,Rocket
2024-04-15,Pran Noodles,Groceries,46363.55,15790.28,13,3.1,1,437,Mastercard
2024-07-11,Lux Soap,Personal Care,49449.39,9332.82,7,3.6,0,169,Nagad
2024-01-17,Pran Mango Juice,Beverages,80422.5,25843.83,13,4.2,0,131,Cash
2024-12-18,Walton Fridge,Electronics,74352.7,19275.27,18,2.9,0,116,Rocket
2024-12-25,Bata School Shoe,Fashion,134262.53,14047.36,9,3.0,1,244,Cash
2024-09-27,Vision TV,Electronics,116251.58,25242.12,9,3.7,0,350,bKash
2025-04-23,Sunsilk Shampoo,Personal Care,75932.64,9171.86,6,2.8,0,299,Nagad
